member,Fy,lateral_psf,height_ft,spacing_in,P_asd_kip,footnote
800S137-54,33,20.0,14,12,5.0,a
600S250-68,33,20.0,14,12,7.42,a
800S162-97,50,20.0,14,12,12.37,a
800S162-118,50,20.0,14,12,16.05,a
800S162-54,50,20.0,14,12,5.15,a
600S300-68,50,20.0,14,12,7.85,a
600S300-97,50,20.0,14,12,13.68,a
600S300-118,33,20.0,14,12,18.21,a
800S200-54,33,20.0,14,12,6.86,a
600S350-68,33,20.0,14,12,10.49,a
600S350-97,50,20.0,14,12,17.22,a
600S350-118,50,20.0,14,12,22.07,a
600S200-68,33,20.0,16,16,5.89,a
800S137-97,50,20.0,16,16,10.3,a
800S137-118,50,20.0,16,16,13.53,a
800S137-43,33,20.0,16,16,1.83,b
800S137-54,33,20.0,16,16,4.47,a
600S250-68,33,20.0,16,16,6.86,a
800S162-97,50,20.0,16,16,11.79,a
800S162-118,50,20.0,16,16,15.45,a
800S162-54,50,20.0,16,16,4.62,a
600S300-68,50,20.0,16,16,7.27,a
600S300-97,50,20.0,16,16,13.09,a
600S300-118,33,20.0,16,16,17.59,a
800S200-54,33,20.0,16,16,6.3,a
600S350-68,33,20.0,16,16,9.89,a
600S350-97,50,20.0,16,16,16.59,a
600S350-118,50,20.0,16,16,21.45,a
600S200-68,33,20.0,16,24,4.87,c
800S137-97,50,20.0,16,24,9.32,a
800S137-118,50,20.0,16,24,12.51,a
800S137-43,33,20.0,16,24,0.62,d
800S137-54,33,20.0,16,24,3.39,c
600S250-68,33,20.0,16,24,5.72,b
800S162-97,50,20.0,16,24,10.62,a
800S162-118,50,20.0,16,24,14.26,a
800S162-54,50,20.0,16,24,3.56,c
600S300-68,50,20.0,16,24,6.12,b
600S300-97,50,20.0,16,24,11.91,a
600S300-118,33,20.0,16,24,16.36,a
800S200-54,33,20.0,16,24,5.2,b
600S350-68,33,20.0,16,24,8.7,a
600S350-97,50,20.0,16,24,15.32,a
600S350-118,50,20.0,16,24,20.21,a
600S200-68,33,20.0,16,12,2.22,a
800S137-97,50,20.0,16,12,3.39,a
800S137-118,50,20.0,16,12,4.57,a
800S137-43,33,20.0,16,12,7.09,a
800S137-54,33,20.0,16,12,2.07,a
600S250-68,33,20.0,16,12,3.1,a
800S162-97,50,20.0,16,12,5.2,a
800S162-118,50,20.0,16,12,7.02,a
800S162-54,50,20.0,16,12,11.05,a
600S300-68,50,20.0,16,12,14.11,a
600S300-97,50,20.0,16,12,2.62,a
600S300-118,33,20.0,16,12,4.23,a
800S200-54,33,20.0,16,12,7.49,a
600S350-68,33,20.0,16,12,10.02,a
600S350-97,50,20.0,16,12,15.72,a
600S350-118,50,20.0,16,12,20.18,a
600S200-68,33,20.0,8,16,2.13,a
800S137-97,50,20.0,8,16,3.32,a
800S137-118,50,20.0,8,16,4.5,a
800S137-43,33,20.0,8,16,7.02,a
800S137-54,33,20.0,8,16,1.93,a
600S250-68,33,20.0,8,16,2.99,a
800S162-97,50,20.0,8,16,5.11,a
800S162-118,50,20.0,8,16,6.92,a
800S162-54,50,20.0,8,16,10.96,a
600S300-68,50,20.0,8,16,14.02,a
600S300-97,50,20.0,8,16,2.47,a
600S300-118,33,20.0,8,16,4.11,a
800S200-54,33,20.0,8,16,7.38,a
600S350-68,33,20.0,8,16,9.91,a
600S350-97,50,20.0,8,16,15.61,a
600S350-118,50,20.0,8,16,20.07,a
600S200-68,33,20.0,8,24,1.94,a
800S137-97,50,20.0,8,24,3.17,a
800S137-118,50,20.0,8,24,4.36,a
800S137-43,33,20.0,8,24,6.9,a
800S137-54,33,20.0,8,24,1.65,a
600S250-68,33,20.0,8,24,2.77,a
800S162-97,50,20.0,8,24,4.91,a
800S162-118,50,20.0,8,24,6.73,a
800S162-54,50,20.0,8,24,10.79,a
600S300-68,50,20.0,8,24,13.85,a
600S300-97,50,20.0,8,24,2.16,a
600S300-118,33,20.0,8,24,3.88,a
800S200-54,33,20.0,8,24,7.15,a
600S350-68,33,20.0,8,24,9.69,a
600S350-97,50,20.0,8,24,15.4,a
600S350-118,50,20.0,8,24,19.85,a
600S200-68,33,20.0,8,12,2.15,a
800S137-97,50,20.0,8,12,3.34,a
800S137-118,50,20.0,8,12,4.52,a
800S137-43,33,20.0,8,12,7.04,a
800S137-54,33,20.0,8,12,1.96,a
600S250-68,33,20.0,8,12,3.01,a
800S162-97,50,20.0,8,12,5.13,a
800S162-118,50,20.0,8,12,6.94,a
800S162-54,50,20.0,8,12,10.98,a
600S300-68,50,20.0,8,12,14.04,a
600S300-97,50,20.0,8,12,2.5,a
600S300-118,33,20.0,8,12,4.14,a
800S200-54,33,20.0,8,12,7.4,a
600S350-68,33,20.0,8,12,9.93,a
600S350-97,50,20.0,8,12,15.63,a
600S350-118,50,20.0,8,12,20.09,a
600S200-68,33,20.0,9,16,2.03,a
800S137-97,50,20.0,9,16,3.24,a
800S137-118,50,20.0,9,16,4.43,a
800S137-43,33,20.0,9,16,6.96,a
800S137-54,33,20.0,9,16,1.78,a
600S250-68,33,20.0,9,16,2.87,a
800S162-97,50,20.0,9,16,5.0,a
800S162-118,50,20.0,9,16,6.82,a
800S162-54,50,20.0,9,16,10.87,a
600S300-68,50,20.0,9,16,13.93,a
600S300-97,50,20.0,9,16,2.31,a
600S300-118,33,20.0,9,16,3.99,a
800S200-54,33,20.0,9,16,7.26,a
600S350-68,33,20.0,9,16,9.79,a
600S350-97,50,20.0,9,16,15.5,a
600S350-118,50,20.0,9,16,19.95,a
600S200-68,33,20.0,9,24,1.8,a
800S137-97,50,20.0,9,24,3.06,a
800S137-118,50,20.0,9,24,4.25,a
800S137-43,33,20.0,9,24,6.79,a
800S137-54,33,20.0,9,24,1.43,a
600S250-68,33,20.0,9,24,2.59,a
800S162-97,50,20.0,9,24,4.76,a
800S162-118,50,20.0,9,24,6.58,a
800S162-54,50,20.0,9,24,10.65,a
600S300-68,50,20.0,9,24,13.71,a
600S300-97,50,20.0,9,24,1.93,a
600S300-118,33,20.0,9,24,3.7,a
800S200-54,33,20.0,9,24,6.97,a
600S350-68,33,20.0,9,24,9.51,a
600S350-97,50,20.0,9,24,15.23,a
600S350-118,50,20.0,9,24,19.67,a
600S200-68,33,20.0,9,12,2.06,a
800S137-97,50,20.0,9,12,3.27,a
800S137-118,50,20.0,9,12,4.46,a
800S137-43,33,20.0,9,12,6.98,a
800S137-54,33,20.0,9,12,1.83,a
600S250-68,33,20.0,9,12,2.92,a
800S162-97,50,20.0,9,12,5.04,a
800S162-118,50,20.0,9,12,6.86,a
800S162-54,50,20.0,9,12,10.9,a
600S300-68,50,20.0,9,12,13.96,a
600S300-97,50,20.0,9,12,2.36,a
600S300-118,33,20.0,9,12,4.03,a
800S200-54,33,20.0,9,12,7.3,a
600S350-68,33,20.0,9,12,9.83,a
600S350-97,50,20.0,9,12,15.54,a
600S350-118,50,20.0,9,12,20.0,a
600S200-68,33,20.0,10,16,1.92,a
800S137-97,50,20.0,10,16,3.16,a
800S137-118,50,20.0,10,16,4.35,a
800S137-43,33,20.0,10,16,6.88,a
800S137-54,33,20.0,10,16,1.62,a
600S250-68,33,20.0,10,16,2.74,a
800S162-97,50,20.0,10,16,4.89,a
800S162-118,50,20.0,10,16,6.71,a
800S162-54,50,20.0,10,16,10.77,a
600S300-68,50,20.0,10,16,13.83,a
600S300-97,50,20.0,10,16,2.13,a
600S300-118,33,20.0,10,16,3.85,a
800S200-54,33,20.0,10,16,7.12,a
600S350-68,33,20.0,10,16,9.66,a
600S350-97,50,20.0,10,16,15.37,a
600S350-118,50,20.0,10,16,19.82,a
600S200-68,33,20.0,10,24,1.63,a
800S137-97,50,20.0,10,24,2.93,a
800S137-118,50,20.0,10,24,4.12,a
800S137-43,33,20.0,10,24,6.68,a
800S137-54,33,20.0,10,24,1.18,a
600S250-68,33,20.0,10,24,2.39,a
800S162-97,50,20.0,10,24,4.58,a
800S162-118,50,20.0,10,24,6.41,a
800S162-54,50,20.0,10,24,10.49,a
600S300-68,50,20.0,10,24,13.55,a
600S300-97,50,20.0,10,24,1.66,a
600S300-118,33,20.0,10,24,3.49,a
800S200-54,33,20.0,10,24,6.77,a
600S350-68,33,20.0,10,24,9.31,a
600S350-97,50,20.0,10,24,15.04,a
600S350-118,50,20.0,10,24,19.47,a
600S200-68,33,20.0,10,12,1.87,a
800S137-97,50,20.0,10,12,3.12,a
800S137-118,50,20.0,10,12,4.31,a
800S137-43,33,20.0,10,12,6.85,a
800S137-54,33,20.0,10,12,1.55,a
600S250-68,33,20.0,10,12,2.69,a
800S162-97,50,20.0,10,12,4.84,a
800S162-118,50,20.0,10,12,6.66,a
800S162-54,50,20.0,10,12,10.72,a
600S300-68,50,20.0,10,12,13.78,a
600S300-97,50,20.0,10,12,2.05,a
600S300-118,33,20.0,10,12,3.79,a
800S200-54,33,20.0,10,12,7.06,a
600S350-68,33,20.0,10,12,9.6,a
600S350-97,50,20.0,10,12,15.32,a
600S350-118,50,20.0,10,12,19.76,a
600S200-68,33,20.0,12,16,1.67,a
800S137-97,50,20.0,12,16,2.96,a
800S137-118,50,20.0,12,16,4.15,a
800S137-43,33,20.0,12,16,6.7,a
800S137-54,33,20.0,12,16,1.23,a
600S250-68,33,20.0,12,16,2.44,a
800S162-97,50,20.0,12,16,4.62,a
800S162-118,50,20.0,12,16,6.45,a
800S162-54,50,20.0,12,16,10.53,a
600S300-68,50,20.0,12,16,13.59,a
600S300-97,50,20.0,12,16,1.71,a
600S300-118,33,20.0,12,16,3.53,a
800S200-54,33,20.0,12,16,6.81,a
600S350-68,33,20.0,12,16,9.35,a
600S350-97,50,20.0,12,16,15.08,a
600S350-118,50,20.0,12,16,19.51,a
600S200-68,33,20.0,12,24,1.25,a
800S137-97,50,20.0,12,24,2.63,a
800S137-118,50,20.0,12,24,3.83,a
800S137-43,33,20.0,12,24,6.42,a
800S137-54,33,20.0,12,24,0.61,a
600S250-68,33,20.0,12,24,1.94,a
800S162-97,50,20.0,12,24,4.18,a
800S162-118,50,20.0,12,24,6.02,a
800S162-54,50,20.0,12,24,10.13,a
600S300-68,50,20.0,12,24,13.19,a
600S300-97,50,20.0,12,24,1.03,a
600S300-118,33,20.0,12,24,3.01,a
800S200-54,33,20.0,12,24,6.3,a
600S350-68,33,20.0,12,24,8.85,a
600S350-97,50,20.0,12,24,14.6,a
600S350-118,50,20.0,12,24,19.01,a
600S200-68,33,20.0,12,12,1.65,a
800S137-97,50,20.0,12,12,2.94,a
800S137-118,50,20.0,12,12,4.14,a
800S137-43,33,20.0,12,12,6.69,a
800S137-54,33,20.0,12,12,1.21,a
600S250-68,33,20.0,12,12,2.42,a
800S162-97,50,20.0,12,12,4.6,a
800S162-118,50,20.0,12,12,6.43,a
800S162-54,50,20.0,12,12,10.51,a
600S300-68,50,20.0,12,12,13.57,a
600S300-97,50,20.0,12,12,1.66,a
600S300-118,33,20.0,12,12,3.45,a
800S200-54,33,20.0,12,12,6.63,a
600S350-68,33,20.0,12,12,9.16,a
600S350-97,50,20.0,12,12,14.97,a
600S350-118,50,20.0,12,12,19.49,a
600S200-68,33,20.0,14,16,1.37,a
800S137-97,50,20.0,14,16,2.72,a
800S137-118,50,20.0,14,16,3.92,a
800S137-43,33,20.0,14,16,6.5,a
800S137-54,33,20.0,14,16,0.78,a
600S250-68,33,20.0,14,16,2.07,a
800S162-97,50,20.0,14,16,4.3,a
800S162-118,50,20.0,14,16,6.14,a
800S162-54,50,20.0,14,16,10.24,a
600S300-68,50,20.0,14,16,13.3,a
600S300-97,50,20.0,14,16,1.21,a
600S300-118,33,20.0,14,16,3.11,a
800S200-54,33,20.0,14,16,6.29,a
600S350-68,33,20.0,14,16,8.82,a
600S350-97,50,20.0,14,16,14.65,a
600S350-118,50,20.0,14,16,19.15,a
600S200-68,33,20.0,14,12,1.39,a
800S137-97,50,20.0,14,12,2.74,a
800S137-118,50,20.0,14,12,3.94,a
800S137-43,33,20.0,14,12,6.51,a
800S137-54,33,20.0,14,12,0.82,a
600S250-68,33,20.0,14,12,2.1,a
800S162-97,50,20.0,14,12,4.33,a
800S162-118,50,20.0,14,12,6.17,a
800S162-54,50,20.0,14,12,10.26,a
600S300-68,50,20.0,14,12,13.32,a
600S300-97,50,20.0,14,12,1.22,a
600S300-118,33,20.0,14,12,3.06,a
800S200-54,33,20.0,14,12,6.1,a
600S350-68,33,20.0,14,12,8.54,a
600S350-97,50,20.0,14,12,14.17,a
600S350-118,50,20.0,14,12,18.63,a
800S250-68,33,20.0,,12,11.46,a
800S250-97,50,20.0,,12,19.24,a
800S250-118,50,20.0,,12,25.11,a
800S250-54,50,20.0,,12,8.2,a
800S300-68,50,20.0,,12,11.73,a
800S300-97,50,20.0,,12,21.01,a
800S300-118,50,20.0,,12,27.47,a
800S300-54,50,20.0,,12,10.64,a
800S350-68,50,20.0,,12,15.44,a
800S350-97,50,20.0,,12,25.53,a
800S350-118,50,20.0,,12,33.97,a
800S250-68,33,20.0,8,16,11.33,a
800S250-97,50,20.0,8,16,19.11,a
800S250-118,50,20.0,8,16,24.97,a
800S250-54,50,20.0,8,16,8.08,a
800S300-68,50,20.0,8,16,11.61,a
800S300-97,50,20.0,8,16,20.87,a
800S300-118,50,20.0,8,16,27.33,a
800S300-54,50,20.0,8,16,10.51,a
800S350-68,50,20.0,8,16,15.31,a
800S350-97,50,20.0,8,16,25.38,a
800S350-118,50,20.0,8,16,33.82,a
800S250-68,33,20.0,8,24,11.09,a
800S250-97,50,20.0,8,24,18.83,a
800S250-118,50,20.0,8,24,24.68,a
800S250-54,50,20.0,8,24,7.83,a
800S300-68,50,20.0,8,24,11.37,a
800S300-97,50,20.0,8,24,20.59,a
800S300-118,50,20.0,8,24,27.03,a
800S300-54,50,20.0,8,24,10.26,a
800S350-68,50,20.0,8,24,15.05,a
800S350-97,50,20.0,8,24,25.09,a
800S350-118,50,20.0,8,24,33.51,a
800S250-68,33,20.0,8,12,11.32,a
800S250-97,50,20.0,8,12,19.06,a
800S250-118,50,20.0,8,12,24.86,a
800S250-54,50,20.0,8,12,8.06,a
800S300-68,50,20.0,8,12,11.57,a
800S300-97,50,20.0,8,12,20.75,a
800S300-118,50,20.0,8,12,27.17,a
800S300-54,50,20.0,8,12,10.47,a
800S350-68,50,20.0,8,12,15.24,a
800S350-97,50,20.0,8,12,25.28,a
800S350-118,50,20.0,8,12,33.62,a
800S250-68,33,20.0,9,16,11.16,a
800S250-97,50,20.0,9,16,18.89,a
800S250-118,50,20.0,9,16,24.67,a
800S250-54,50,20.0,9,16,7.91,a
800S300-68,50,20.0,9,16,11.42,a
800S300-97,50,20.0,9,16,20.58,a
800S300-118,50,20.0,9,16,26.99,a
800S300-54,50,20.0,9,16,10.3,a
800S350-68,50,20.0,9,16,15.07,a
800S350-97,50,20.0,9,16,25.1,a
800S350-118,50,20.0,9,16,33.43,a
800S250-68,33,20.0,9,24,10.85,a
800S250-97,50,20.0,9,24,18.54,a
800S250-118,50,20.0,9,24,24.31,a
800S250-54,50,20.0,9,24,7.6,a
800S300-68,50,20.0,9,24,11.11,a
800S300-97,50,20.0,9,24,20.23,a
800S300-118,50,20.0,9,24,26.62,a
800S300-54,50,20.0,9,24,9.98,a
800S350-68,50,20.0,9,24,14.74,a
800S350-97,50,20.0,9,24,24.73,a
800S350-118,50,20.0,9,24,33.04,a
800S250-68,33,20.0,9,12,11.16,a
800S250-97,50,20.0,9,12,18.84,a
800S250-118,50,20.0,9,12,24.55,a
800S250-54,50,20.0,9,12,7.9,a
800S300-68,50,20.0,9,12,11.39,a
800S300-97,50,20.0,9,12,20.45,a
800S300-118,50,20.0,9,12,26.82,a
800S300-54,50,20.0,9,12,10.26,a
800S350-68,50,20.0,9,12,15.0,a
800S350-97,50,20.0,9,12,24.95,a
800S350-118,50,20.0,9,12,33.21,a
800S250-68,33,20.0,10,16,10.97,a
800S250-97,50,20.0,10,16,18.63,a
800S250-118,50,20.0,10,16,24.33,a
800S250-54,50,20.0,10,16,7.71,a
800S300-68,50,20.0,10,16,11.2,a
800S300-97,50,20.0,10,16,20.23,a
800S300-118,50,20.0,10,16,26.6,a
800S300-54,50,20.0,10,16,10.07,a
800S350-68,50,20.0,10,16,14.8,a
800S350-97,50,20.0,10,16,24.72,a
800S350-118,50,20.0,10,16,32.98,a
800S250-68,33,20.0,10,24,10.59,a
800S250-97,50,20.0,10,24,18.21,a
800S250-118,50,20.0,10,24,23.88,a
800S250-54,50,20.0,10,24,7.33,a
800S300-68,50,20.0,10,24,10.82,a
800S300-97,50,20.0,10,24,19.81,a
800S300-118,50,20.0,10,24,26.15,a
800S300-54,50,20.0,10,24,9.67,a
800S350-68,50,20.0,10,24,14.4,a
800S350-97,50,20.0,10,24,24.27,a
800S350-118,50,20.0,10,24,32.5,a
800S250-68,33,20.0,10,12,10.77,a
800S250-97,50,20.0,10,12,18.31,a
800S250-118,50,20.0,10,12,23.77,a
800S250-54,50,20.0,10,12,7.52,a
800S300-68,50,20.0,10,12,10.94,a
800S300-97,50,20.0,10,12,19.69,a
800S300-118,50,20.0,10,12,25.93,a
800S300-54,50,20.0,10,12,9.78,a
800S350-68,50,20.0,10,12,14.45,a
800S350-97,50,20.0,10,12,24.06,a
800S350-118,50,20.0,10,12,32.24,a
800S250-68,33,20.0,12,16,10.5,a
800S250-97,50,20.0,12,16,18.01,a
800S250-118,50,20.0,12,16,23.45,a
800S250-54,50,20.0,12,16,7.25,a
800S300-68,50,20.0,12,16,10.67,a
800S300-97,50,20.0,12,16,19.39,a
800S300-118,50,20.0,12,16,25.62,a
800S300-54,50,20.0,12,16,9.51,a
800S350-68,50,20.0,12,16,14.16,a
800S350-97,50,20.0,12,16,23.74,a
800S350-118,50,20.0,12,16,31.91,a
800S250-68,33,20.0,12,24,9.96,a
800S250-97,50,20.0,12,24,17.41,a
800S250-118,50,20.0,12,24,22.82,a
800S250-54,50,20.0,12,24,6.71,a
800S300-68,50,20.0,12,24,10.14,a
800S300-97,50,20.0,12,24,18.79,a
800S300-118,50,20.0,12,24,24.99,a
800S300-54,50,20.0,12,24,8.95,a
800S350-68,50,20.0,12,24,13.59,a
800S350-97,50,20.0,12,24,23.11,a
800S350-118,50,20.0,12,24,31.24,a
800S250-68,33,20.0,12,12,10.2,a
800S250-97,50,20.0,12,12,17.45,a
800S250-118,50,20.0,12,12,22.71,a
800S250-54,50,20.0,12,12,7.05,a
800S300-68,50,20.0,12,12,10.38,a
800S300-97,50,20.0,12,12,18.74,a
800S300-118,50,20.0,12,12,24.8,a
800S300-54,50,20.0,12,12,9.21,a
800S350-68,50,20.0,12,12,13.75,a
800S350-97,50,20.0,12,12,23.0,a
800S350-118,50,20.0,12,12,30.78,a
800S250-68,33,20.0,14,16,9.84,a
800S250-97,50,20.0,14,16,17.05,a
800S250-118,50,20.0,14,16,22.3,a
800S250-54,50,20.0,14,16,6.69,a
800S300-68,50,20.0,14,16,10.02,a
800S300-97,50,20.0,14,16,18.34,a
800S300-118,50,20.0,14,16,24.38,a
800S300-54,50,20.0,14,16,8.84,a
800S350-68,50,20.0,14,16,13.38,a
800S350-97,50,20.0,14,16,22.58,a
800S350-118,50,20.0,14,16,30.34,a
800S250-68,33,20.0,14,24,9.12,a
800S250-97,50,20.0,14,24,16.25,a
800S250-118,50,20.0,14,24,21.47,a
800S250-54,50,20.0,14,24,5.98,a
800S300-68,50,20.0,14,24,9.32,a
800S300-97,50,20.0,14,24,17.55,a
800S300-118,50,20.0,14,24,23.55,a
800S300-54,50,20.0,14,24,8.1,a
800S350-68,50,20.0,14,24,12.62,a
800S350-97,50,20.0,14,24,21.74,a
800S350-118,50,20.0,14,24,29.47,a
800S250-68,33,20.0,14,12,9.52,a
800S250-97,50,20.0,14,12,16.36,a
800S250-118,50,20.0,14,12,21.39,a
800S250-54,50,20.0,14,12,6.51,a
800S300-68,50,20.0,14,12,9.72,a
800S300-97,50,20.0,14,12,17.61,a
800S300-118,50,20.0,14,12,23.47,a
800S300-54,50,20.0,14,12,8.57,a
800S350-68,50,20.0,14,12,12.95,a
800S350-97,50,20.0,14,12,21.82,a
800S350-118,50,20.0,14,12,28.91,a
800S250-68,33,20.0,16,16,9.06,a
800S250-97,50,20.0,16,16,15.87,a
800S250-118,50,20.0,16,16,20.87,a
800S250-54,50,20.0,16,16,6.06,a
800S300-68,50,20.0,16,16,9.27,a
800S300-97,50,20.0,16,16,17.11,a
800S300-118,50,20.0,16,16,22.94,a
800S300-54,50,20.0,16,16,8.1,a
800S350-68,50,20.0,16,16,12.48,a
800S350-97,50,20.0,16,16,21.29,a
800S350-118,50,20.0,16,16,28.37,a
800S250-68,33,20.0,16,24,8.15,a
800S250-97,50,20.0,16,24,14.87,a
800S250-118,50,20.0,16,24,19.84,a
800S250-54,50,20.0,16,24,5.15,a
800S300-68,50,20.0,16,24,8.38,a
800S300-97,50,20.0,16,24,16.12,a
800S300-118,50,20.0,16,24,21.9,a
800S300-54,50,20.0,16,24,7.17,a
800S350-68,50,20.0,16,24,11.52,a
800S350-97,50,20.0,16,24,20.23,a
800S350-118,50,20.0,16,24,27.28,a
362S137-43,33,25.0,,12,1.41,a
362S137-54,50,25.0,,12,2.58,a
362S137-68,50,25.0,,12,3.58,a
362S137-33,33,25.0,,12,1.14,a
600S137-43,33,25.0,,12,1.83,a
362S162-54,33,25.0,,12,3.4,a
362S162-68,50,25.0,,12,4.58,a
362S162-97,50,25.0,,12,6.95,a
362S162-97,50,25.0,,12,1.47,a
362S162-33,33,25.0,,12,2.49,a
362S200-54,33,25.0,,12,4.38,a
600S162-68,50,25.0,,12,7.21,a
600S162-97,50,25.0,,12,8.64,a
600S162-43,33,25.0,,12,2.89,a
362S250-54,33,25.0,,12,5.01,a
600S200-68,50,25.0,,12,6.81,a
600S200-97,33,25.0,,12,9.92,a
362S137-43,33,25.0,8,16,1.14,a
362S137-54,50,25.0,8,16,2.36,a
362S137-68,50,25.0,8,16,3.39,a
362S137-33,33,25.0,8,16,0.84,a
600S137-43,33,25.0,8,16,1.54,a
362S162-54,33,25.0,8,16,3.16,a
362S162-68,50,25.0,8,16,4.37,a
362S162-97,50,25.0,8,16,6.73,a
362S162-97,50,25.0,8,16,1.14,a
362S162-33,33,25.0,8,16,2.17,a
362S200-54,33,25.0,8,16,4.11,a
600S162-68,50,25.0,8,16,6.88,a
600S162-97,50,25.0,8,16,8.41,a
600S162-43,33,25.0,8,16,2.54,a
362S250-54,33,25.0,8,16,4.71,a
600S200-68,50,25.0,8,16,6.52,a
600S200-97,33,25.0,8,16,9.65,a
362S137-43,33,25.0,8,12,1.16,a
362S137-54,50,25.0,8,12,2.29,a
362S137-68,50,25.0,8,12,3.26,a
362S137-33,33,25.0,8,12,0.87,b
600S137-43,33,25.0,8,12,1.54,a
362S162-54,33,25.0,8,12,3.04,a
362S162-68,50,25.0,8,12,4.16,a
362S162-97,50,25.0,8,12,6.34,a
362S162-97,50,25.0,8,12,1.17,a
362S162-33,33,25.0,8,12,2.15,a
362S200-54,33,25.0,8,12,3.92,a
600S162-68,50,25.0,8,12,6.55,a
600S162-97,50,25.0,8,12,7.88,a
600S162-43,33,25.0,8,12,2.54,a
362S250-54,33,25.0,8,12,4.56,a
600S200-68,50,25.0,8,12,6.16,a
600S200-97,33,25.0,8,12,9.06,a
362S137-43,33,25.0,9,16,0.82,c
362S137-54,50,25.0,9,16,2.02,b
362S137-68,50,25.0,9,16,3.03,a
362S137-33,33,25.0,9,16,0.5,c
600S137-43,33,25.0,9,16,1.19,b
362S162-54,33,25.0,9,16,2.75,a
362S162-68,50,25.0,9,16,3.89,a
362S162-97,50,25.0,9,16,6.08,a
362S162-97,50,25.0,9,16,0.76,c
362S162-33,33,25.0,9,16,1.76,a
362S200-54,33,25.0,9,16,3.59,a
600S162-68,50,25.0,9,16,6.16,a
600S162-97,50,25.0,9,16,7.61,a
600S162-43,33,25.0,9,16,2.11,a
362S250-54,33,25.0,9,16,4.2,a
600S200-68,50,25.0,9,16,5.81,a
600S200-97,33,25.0,9,16,8.74,a
362S137-43,33,25.0,9,12,0.89,c
362S137-54,50,25.0,9,12,1.98,b
362S137-68,50,25.0,9,12,2.9,a
362S137-33,33,25.0,9,12,0.59,c
600S137-43,33,25.0,9,12,1.16,b
362S162-54,33,25.0,9,12,2.66,a
362S162-68,50,25.0,9,12,3.7,a
362S162-97,50,25.0,9,12,5.69,a
362S162-97,50,25.0,9,12,0.85,c
362S162-33,33,25.0,9,12,1.79,a
362S200-54,33,25.0,9,12,3.44,a
600S162-68,50,25.0,9,12,5.82,a
600S162-97,50,25.0,9,12,7.08,a
600S162-43,33,25.0,9,12,2.16,a
362S250-54,33,25.0,9,12,4.08,a
600S200-68,50,25.0,9,12,5.48,a
600S200-97,33,25.0,9,12,8.17,a
600S200-68,33,25.0,,12,9.3,a
800S137-97,50,25.0,,12,14.78,a
800S137-118,50,25.0,,12,19.06,a
800S137-43,33,25.0,,12,4.14,a
800S137-54,33,25.0,,12,7.12,a
600S250-68,33,25.0,,12,10.41,a
800S162-97,50,25.0,,12,17.35,a
800S162-118,50,25.0,,12,22.22,a
800S162-54,50,25.0,,12,7.43,a
600S300-68,50,25.0,,12,10.6,a
600S300-97,50,25.0,,12,18.67,a
600S300-118,33,25.0,,12,24.32,a
800S200-54,33,25.0,,12,9.71,a
600S350-68,33,25.0,,12,14.18,a
600S350-97,50,25.0,,12,23.26,a
600S350-118,50,25.0,,12,30.8,a
600S200-68,33,25.0,8,16,9.1,a
800S137-97,50,25.0,8,16,14.59,a
800S137-118,50,25.0,8,16,18.86,a
800S137-43,33,25.0,8,16,3.93,a
800S137-54,33,25.0,8,16,6.93,a
600S250-68,33,25.0,8,16,10.19,a
800S162-97,50,25.0,8,16,17.11,a
800S162-118,50,25.0,8,16,21.98,a
800S162-54,50,25.0,8,16,7.23,a
600S300-68,50,25.0,8,16,10.39,a
600S300-97,50,25.0,8,16,18.43,a
600S300-118,33,25.0,8,16,24.08,a
800S200-54,33,25.0,8,16,9.5,a
600S350-68,33,25.0,8,16,13.95,a
600S350-97,50,25.0,8,16,23.01,a
600S350-118,50,25.0,8,16,30.54,a
600S200-68,33,25.0,8,24,8.7,a
800S137-97,50,25.0,8,24,14.2,a
800S137-118,50,25.0,8,24,18.45,a
800S137-43,33,25.0,8,24,3.5,a
800S137-54,33,25.0,8,24,6.54,a
600S250-68,33,25.0,8,24,9.76,a
800S162-97,50,25.0,8,24,16.65,a
800S162-118,50,25.0,8,24,21.5,a
800S162-54,50,25.0,8,24,6.84,a
600S300-68,50,25.0,8,24,9.97,a
600S300-97,50,25.0,8,24,17.97,a
600S300-118,33,25.0,8,24,23.6,a
800S200-54,33,25.0,8,24,9.08,a
600S350-68,33,25.0,8,24,13.5,a
600S350-97,50,25.0,8,24,22.51,a
600S350-118,50,25.0,8,24,30.03,a
600S200-68,33,25.0,8,12,9.02,a
800S137-97,50,25.0,8,12,14.44,a
800S137-118,50,25.0,8,12,18.65,a
800S137-43,33,25.0,8,12,3.94,a
800S137-54,33,25.0,8,12,6.89,a
600S250-68,33,25.0,8,12,10.1,a
800S162-97,50,25.0,8,12,16.89,a
800S162-118,50,25.0,8,12,21.67,a
800S162-54,50,25.0,8,12,7.18,a
600S300-68,50,25.0,8,12,10.3,a
600S300-97,50,25.0,8,12,18.17,a
600S300-118,33,25.0,8,12,23.75,a
800S200-54,33,25.0,8,12,9.4,a
600S350-68,33,25.0,8,12,13.8,a
600S350-97,50,25.0,8,12,22.7,a
600S350-118,50,25.0,8,12,29.94,a
600S200-68,33,25.0,9,16,8.77,a
800S137-97,50,25.0,9,16,14.2,a
800S137-118,50,25.0,9,16,18.4,a
800S137-43,33,25.0,9,16,3.67,a
800S137-54,33,25.0,9,16,6.64,a
